record_id,date,weather_station,district,rainfall_mm,max_temperature_c,min_temperature_c,flood_incidents,water_supply_interruptions,crop_yield_index,school_closure_days,district_policy_pressure_index
1416,2021-10-31,Cape Coast North,Elmina,71.1,30.8,23.7,0,2,83.2,1,38.7
1417,2023-09-26,Winneba,Elmina,22.9,35.2,24.5,1,3,88.8,2,58.8
1418,2024-12-21,Komenda,Mfantsiman,79.0,28.6,28.2,2,2,88.0,0,44.7
1419,2024-01-09,Winneba,Abura Asebu Kwamankese,33.1,29.5,24.3,0,2,91.3,1,23.1
1420,2025-08-19,Mankessim,Abura Asebu Kwamankese,51.4,31.9,26.1,2,1,85.1,0,44.0
1421,2023-11-10,Mankessim,Cape Coast,71.8,26.8,21.9,0,5,86.3,0,24.3
1422,2025-04-28,Winneba,Cape Coast,107.5,31.4,24.1,0,6,88.8,1,39.5
1423,2021-03-15,Mankessim,Elmina,36.9,29.2,23.6,0,6,91.5,1,28.3
1424,2024-06-20,Cape Coast South,Mfantsiman,57.2,30.8,21.3,1,3,83.4,0,51.1
1425,2025-12-25,Komenda,Cape Coast,50.3,32.5,23.6,1,0,102.3,0,44.0
1426,2024-10-20,Komenda,Mfantsiman,134.6,33.6,25.8,2,3,105.1,1,72.4
1427,2025-06-24,Elmina,Elmina,56.2,28.3,26.0,1,3,97.5,0,46.1
1428,2021-01-08,Komenda,Mfantsiman,65.3,31.3,22.9,1,8,89.8,0,40.0
1429,2024-02-01,Elmina,Komenda,41.3,30.1,25.1,0,3,88.8,2,46.5
1430,2023-05-06,Mankessim,Komenda,70.2,30.0,24.8,1,4,88.7,2,43.9
1431,2024-09-06,Mankessim,Abura Asebu Kwamankese,108.7,29.8,23.3,0,2,86.2,3,54.7
1432,2022-02-05,Cape Coast South,Mfantsiman,81.4,33.4,25.7,0,1,88.0,1,47.0
1433,2025-08-04,Cape Coast North,Mfantsiman,101.6,28.0,24.8,3,5,89.1,0,47.0
1434,2024-11-21,Mankessim,Komenda,33.4,28.4,23.5,0,1,96.5,0,47.5
1435,2024-06-10,Winneba,Elmina,105.6,31.1,25.5,2,2,98.7,1,58.0
1436,2023-07-16,Winneba,Cape Coast,48.8,31.0,21.2,1,2,95.3,0,39.2
1437,2025-04-07,Komenda,Cape Coast,52.0,34.9,23.8,0,3,87.2,0,19.4
1438,2025-12-12,Komenda,Cape Coast,90.6,31.4,24.3,2,2,81.7,0,49.2
1439,2021-12-01,Winneba,Mfantsiman,84.8,32.0,25.1,3,3,89.9,0,52.9
1440,2025-10-28,Cape Coast North,Komenda,10.7,32.0,22.5,0,4,93.4,1,29.1
1441,2021-02-16,Cape Coast North,Elmina,63.9,26.9,25.7,0,1,100.2,0,32.7
1442,2022-05-25,Cape Coast North,Ekumfi,44.4,28.9,26.7,1,1,96.4,0,36.6
1443,2023-11-26,Komenda,Komenda,71.7,31.8,25.5,0,2,83.2,0,26.9
1444,2023-05-14,Mankessim,Abura Asebu Kwamankese,55.4,29.9,23.7,0,3,89.0,0,46.2
1445,2025-12-10,Komenda,Cape Coast,99.1,28.8,24.5,2,4,81.9,0,54.6
1446,2024-07-02,Mankessim,Cape Coast,142.0,31.8,20.4,3,2,96.1,2,37.6
1447,2023-09-07,Cape Coast North,Elmina,99.7,36.6,24.0,0,6,81.7,2,41.1
1448,2023-03-04,Winneba,Mfantsiman,93.1,30.7,24.9,0,2,78.8,0,44.1
1449,2023-12-13,Elmina,Abura Asebu Kwamankese,43.8,31.2,22.8,0,2,88.1,1,36.2
1450,2024-01-15,Winneba,Elmina,45.8,28.5,25.2,1,1,82.3,0,56.5
1451,2021-07-14,Mankessim,Komenda,29.6,30.7,23.8,0,4,83.7,0,63.2
1452,2023-06-03,Elmina,Elmina,23.5,30.0,26.1,1,3,96.5,2,29.6
1453,2023-11-19,Mankessim,Mfantsiman,115.9,30.0,21.1,0,3,86.2,1,42.4
1454,2025-09-01,Cape Coast North,Ekumfi,58.3,29.4,24.3,0,4,106.3,0,38.6
1455,2022-08-03,Komenda,Cape Coast,149.6,29.6,23.5,0,3,98.6,1,41.4
1456,2023-04-02,Cape Coast North,Ekumfi,61.5,33.4,23.0,4,3,91.7,0,45.6
1457,2021-06-17,Cape Coast South,Elmina,55.3,30.4,23.3,0,3,96.3,0,46.9
1458,2024-11-29,Komenda,Cape Coast,32.0,32.1,22.1,0,3,91.2,0,42.2
1459,2021-12-17,Elmina,Cape Coast,49.7,33.0,24.1,0,3,98.3,1,26.8
1460,2021-05-25,Komenda,Abura Asebu Kwamankese,13.0,30.2,24.9,0,3,94.2,0,40.0
1461,2024-10-28,Cape Coast North,Abura Asebu Kwamankese,60.3,30.0,23.4,4,4,87.5,0,50.0
1462,2025-11-15,Elmina,Mfantsiman,141.3,31.1,24.1,2,2,79.3,2,58.9
1463,2023-05-08,Cape Coast South,Abura Asebu Kwamankese,53.4,32.4,24.5,3,4,89.6,0,41.1
1464,2021-12-11,Winneba,Cape Coast,65.7,34.1,24.9,1,1,90.1,0,47.2
1465,2022-05-31,Cape Coast South,Komenda,16.4,30.9,23.8,0,3,100.9,1,31.8
1466,2021-03-01,Winneba,Cape Coast,26.3,27.8,23.6,0,3,93.2,0,54.6
1467,2021-12-25,Komenda,Komenda,46.5,31.0,24.8,0,4,83.1,0,40.2
1468,2023-02-03,Cape Coast North,Elmina,86.9,30.6,24.1,1,5,98.2,0,56.2
1469,2024-12-16,Cape Coast North,Elmina,99.6,32.2,24.6,2,2,87.7,1,44.2
1470,2023-08-20,Winneba,Elmina,58.3,28.4,23.8,2,1,97.1,1,46.1
1471,2022-07-18,Cape Coast North,Abura Asebu Kwamankese,74.8,28.9,23.1,0,3,74.6,1,42.6
1472,2022-03-27,Komenda,Ekumfi,33.3,29.7,24.0,0,4,83.8,0,44.7
1473,2022-10-31,Cape Coast South,Ekumfi,94.8,31.8,23.7,0,1,68.6,1,59.4
1474,2023-07-13,Komenda,Abura Asebu Kwamankese,104.5,32.9,25.6,1,3,81.7,0,57.3
1475,2025-06-26,Komenda,Elmina,67.4,30.5,23.7,1,1,95.5,0,37.7
1476,2022-08-26,Cape Coast South,Ekumfi,34.0,32.7,26.0,1,2,93.8,1,41.3
1477,2023-02-14,Mankessim,Elmina,56.1,34.3,27.0,1,2,91.8,0,19.3
1478,2024-11-29,Elmina,Komenda,35.2,32.0,25.5,0,5,103.5,0,26.8
1479,2021-10-21,Elmina,Ekumfi,30.6,29.9,28.3,0,3,95.1,0,40.5
1480,2021-07-25,Winneba,Komenda,43.9,30.7,26.1,0,4,91.6,1,58.1
1481,2021-04-26,Winneba,Abura Asebu Kwamankese,82.4,28.6,20.1,0,3,78.5,0,25.3
1482,2021-02-13,Elmina,Abura Asebu Kwamankese,56.7,29.3,24.3,2,2,97.7,0,58.4
1483,2024-05-23,Mankessim,Ekumfi,47.9,30.9,23.6,1,1,107.9,0,43.8
1484,2025-05-07,Elmina,Cape Coast,18.2,28.8,24.6,0,0,79.9,0,52.3
1485,2022-09-03,Komenda,Mfantsiman,35.5,29.5,21.6,0,1,94.0,0,41.9
1486,2024-05-30,Cape Coast North,Ekumfi,32.6,28.7,24.5,0,2,89.0,1,46.8
1487,2022-08-28,Winneba,Abura Asebu Kwamankese,22.4,30.0,25.1,0,1,83.7,2,35.7
1488,2022-04-02,Cape Coast North,Abura Asebu Kwamankese,62.1,30.2,22.6,1,4,84.6,0,22.9
1489,2023-10-02,Cape Coast South,Abura Asebu Kwamankese,70.6,34.1,23.8,1,1,85.4,1,50.5
1490,2023-12-29,Elmina,Mfantsiman,64.5,27.6,22.9,2,1,86.3,0,59.4
1491,2023-02-21,Komenda,Mfantsiman,54.0,31.7,23.5,3,2,86.4,0,51.7
1492,2023-02-22,Cape Coast South,Cape Coast,39.2,31.5,23.7,2,2,92.1,0,60.4
1493,2024-11-23,Winneba,Mfantsiman,54.5,33.9,23.9,2,3,85.5,0,34.1
1494,2024-02-24,Komenda,Abura Asebu Kwamankese,99.7,28.2,24.2,4,2,92.3,2,57.5
1495,2024-02-22,Cape Coast South,Ekumfi,35.9,34.8,23.7,0,1,86.5,0,40.6
1496,2021-06-12,Cape Coast South,Mfantsiman,19.1,30.5,23.8,0,2,92.6,0,62.3
1497,2021-01-11,Cape Coast North,Abura Asebu Kwamankese,22.5,30.5,26.9,0,5,109.0,1,23.4
1498,2023-01-03,Elmina,Ekumfi,124.8,31.2,21.9,1,2,81.2,1,46.5
1499,2025-05-27,Mankessim,Mfantsiman,73.5,29.5,21.2,1,1,82.0,0,40.1
1500,2024-10-25,Komenda,Mfantsiman,49.0,29.1,25.2,0,3,82.1,0,30.5
1501,2024-11-29,Komenda,Komenda,53.6,28.0,22.8,0,3,81.6,0,53.3
1502,2025-08-06,Mankessim,Elmina,82.2,32.3,26.7,0,5,81.4,0,21.4
1503,2021-02-14,Komenda,Mfantsiman,16.3,35.9,25.6,0,2,87.0,0,36.0
1504,2025-05-31,Cape Coast South,Mfantsiman,26.6,29.9,24.4,1,2,100.9,1,41.9
1505,2024-06-16,Mankessim,Cape Coast,17.9,31.2,22.9,0,0,71.8,1,40.4
1506,2025-11-02,Elmina,Elmina,130.0,31.6,23.4,0,3,78.9,3,44.5
1507,2025-03-24,Komenda,Abura Asebu Kwamankese,100.9,29.1,22.8,4,2,97.2,0,48.4
1508,2023-03-03,Cape Coast South,Komenda,39.5,33.6,24.9,0,3,85.4,0,35.6
1509,2022-06-28,Elmina,Mfantsiman,22.4,28.8,22.8,0,2,94.9,0,51.7
1510,2023-12-31,Cape Coast South,Abura Asebu Kwamankese,119.3,30.6,21.9,2,4,90.2,0,42.1
1511,2025-12-22,Komenda,Mfantsiman,66.1,29.8,22.3,2,3,72.8,0,49.7
1512,2024-06-06,Cape Coast North,Cape Coast,56.4,30.6,23.4,1,7,103.5,1,21.5
1513,2021-12-17,Mankessim,Cape Coast,54.8,33.8,22.6,1,3,72.3,0,36.4
1514,2021-05-07,Mankessim,Abura Asebu Kwamankese,80.9,29.5,26.0,2,5,75.0,0,37.9
1515,2021-09-04,Komenda,Ekumfi,63.0,32.2,22.4,2,4,86.9,0,56.1
1516,2024-02-05,Winneba,Mfantsiman,37.7,34.5,24.3,1,3,90.8,0,49.8
1517,2022-03-10,Winneba,Ekumfi,34.9,33.6,25.2,0,3,100.2,0,20.4
1518,2024-06-19,Cape Coast North,Abura Asebu Kwamankese,90.1,30.8,25.9,1,2,94.2,1,49.4
1519,2022-11-27,Komenda,Komenda,31.7,33.7,24.4,0,1,87.4,1,63.0
1520,2025-03-17,Komenda,Komenda,35.0,28.2,24.9,0,4,97.4,0,45.1
1521,2021-09-22,Elmina,Mfantsiman,48.2,32.9,25.1,0,2,100.8,1,31.5
1522,2021-04-16,Winneba,Mfantsiman,91.5,31.7,23.8,1,0,97.2,0,44.8
1523,2024-08-20,Cape Coast North,Komenda,60.4,27.8,24.6,1,2,92.0,1,49.0
1524,2022-12-31,Elmina,Cape Coast,65.4,31.5,23.4,0,2,87.2,0,33.8
1525,2025-09-18,Cape Coast South,Elmina,22.6,31.0,25.4,0,4,92.7,1,40.9
1526,2023-12-05,Cape Coast South,Mfantsiman,73.5,28.6,24.8,4,2,107.3,1,63.2
1527,2021-10-01,Elmina,Abura Asebu Kwamankese,103.6,31.1,25.4,1,3,86.4,1,47.9
1528,2023-04-07,Cape Coast North,Mfantsiman,96.9,31.6,21.5,1,3,83.3,4,37.1
1529,2025-01-04,Elmina,Abura Asebu Kwamankese,104.4,33.2,23.2,2,1,84.1,1,62.3
1530,2022-12-08,Cape Coast North,Komenda,52.2,33.1,23.2,0,3,97.9,0,29.7
1531,2023-04-29,Komenda,Mfantsiman,46.2,34.2,22.2,0,2,93.6,0,45.4
1532,2022-06-11,Cape Coast South,Cape Coast,61.9,32.5,23.5,4,2,98.6,1,34.1
1533,2021-06-12,Mankessim,Abura Asebu Kwamankese,61.5,30.5,23.0,0,2,85.2,1,30.3
1534,2023-10-15,Cape Coast South,Cape Coast,48.0,27.6,25.1,0,1,80.2,1,36.3
1535,2024-12-20,Elmina,Abura Asebu Kwamankese,79.6,29.2,24.4,0,3,94.9,1,46.9
1536,2024-12-03,Winneba,Ekumfi,41.0,31.2,25.1,1,3,93.6,1,46.5
1537,2024-03-10,Elmina,Elmina,87.5,31.4,24.6,3,5,82.2,2,41.9
1538,2023-04-14,Komenda,Cape Coast,166.9,31.9,23.0,2,0,91.1,1,59.4
1539,2024-10-10,Elmina,Elmina,69.0,33.5,23.3,1,4,94.7,0,41.4
1540,2022-07-23,Mankessim,Cape Coast,11.5,30.7,23.1,0,2,84.6,1,50.9
1541,2023-04-09,Cape Coast North,Elmina,105.2,32.2,25.2,2,6,85.1,0,52.5
1542,2021-12-08,Mankessim,Cape Coast,115.6,34.3,22.9,1,1,80.9,0,38.4
1543,2021-07-29,Komenda,Cape Coast,47.2,31.1,24.3,0,3,95.1,0,33.9
1544,2024-09-26,Mankessim,Cape Coast,119.7,30.4,23.2,1,1,82.8,1,29.8
1545,2022-09-17,Cape Coast South,Komenda,95.3,30.4,24.4,1,2,81.6,0,43.6
1546,2025-11-21,Cape Coast North,Mfantsiman,125.8,30.8,22.0,0,2,87.3,2,56.4
1547,2024-02-15,Elmina,Cape Coast,12.6,32.8,22.6,0,4,104.3,0,43.2
1548,2022-07-23,Winneba,Elmina,78.7,29.6,23.0,1,5,89.1,2,43.2
1549,2024-12-21,Mankessim,Ekumfi,57.7,30.9,25.2,0,3,91.6,2,50.6
1550,2022-09-17,Winneba,Abura Asebu Kwamankese,29.7,31.6,24.7,0,1,86.0,1,59.2
1551,2025-09-07,Cape Coast North,Elmina,40.9,30.6,23.7,0,5,86.5,1,42.7
1552,2021-10-25,Elmina,Komenda,43.6,30.0,25.3,1,4,96.2,0,48.0
1553,2024-11-12,Winneba,Elmina,23.5,30.0,26.1,0,7,93.8,2,34.2
1554,2025-01-09,Mankessim,Mfantsiman,61.3,29.6,23.0,0,2,95.4,1,45.8
1555,2022-02-13,Cape Coast North,Komenda,139.9,30.3,26.9,4,3,73.8,1,58.3
1556,2023-03-13,Mankessim,Elmina,67.3,31.2,20.8,2,6,98.6,0,34.9
1557,2025-05-11,Winneba,Komenda,89.5,28.9,23.4,2,5,91.3,0,41.2
1558,2025-02-26,Cape Coast North,Elmina,61.2,26.2,22.8,1,5,99.8,1,33.4
1559,2021-03-10,Cape Coast North,Elmina,42.0,31.1,23.5,2,1,91.4,0,54.3
1560,2025-04-26,Elmina,Ekumfi,44.1,33.6,22.9,0,2,97.4,3,40.8
1561,2025-08-24,Winneba,Mfantsiman,57.6,31.7,27.4,2,5,99.7,3,45.3
1562,2024-07-01,Mankessim,Ekumfi,88.3,28.8,20.3,1,2,101.2,2,24.4
1563,2022-07-10,Mankessim,Ekumfi,59.2,31.1,23.7,1,2,101.9,0,29.2
1564,2021-04-02,Cape Coast North,Mfantsiman,36.5,27.7,23.9,0,2,96.3,1,50.5
1565,2025-02-24,Cape Coast South,Komenda,32.2,29.2,20.7,0,1,94.0,0,35.2
1566,2024-01-13,Cape Coast North,Komenda,111.9,29.3,24.8,2,5,80.0,2,31.7
1567,2023-04-22,Cape Coast North,Komenda,95.2,31.1,22.8,1,2,78.0,0,35.3
1568,2021-06-07,Komenda,Ekumfi,45.3,33.9,23.9,4,1,76.0,0,53.5
1569,2024-02-14,Cape Coast North,Mfantsiman,88.2,30.3,25.9,0,6,81.2,2,31.3
1570,2024-11-04,Mankessim,Komenda,103.6,33.9,24.4,2,5,85.6,2,37.1
1571,2024-05-03,Elmina,Abura Asebu Kwamankese,123.1,31.6,23.5,0,4,71.1,3,32.6
1572,2021-10-11,Elmina,Ekumfi,57.5,27.2,23.2,1,2,83.0,0,51.4
1573,2024-05-31,Cape Coast North,Cape Coast,117.4,31.0,23.7,1,2,88.7,0,39.7
1574,2022-09-07,Elmina,Komenda,41.9,32.0,23.9,1,2,86.8,1,40.8
1575,2023-11-21,Mankessim,Ekumfi,48.7,32.0,22.4,0,2,94.5,0,34.3
1576,2024-09-07,Mankessim,Mfantsiman,70.8,30.9,23.8,1,5,91.1,0,43.8
1577,2021-04-05,Cape Coast North,Mfantsiman,63.8,28.8,24.5,1,4,91.9,0,58.6
1578,2022-06-14,Elmina,Cape Coast,63.4,27.5,22.3,0,4,92.1,0,45.1
1579,2023-10-31,Cape Coast South,Komenda,102.1,32.6,26.0,0,2,88.6,1,48.1
1580,2021-06-09,Mankessim,Cape Coast,68.2,33.6,23.4,0,6,91.0,1,45.8
1581,2023-05-30,Cape Coast North,Mfantsiman,72.5,34.0,26.8,1,3,83.4,2,38.2
1582,2023-04-20,Cape Coast North,Komenda,98.7,31.4,25.0,2,4,87.3,1,41.4
1583,2025-10-15,Cape Coast South,Abura Asebu Kwamankese,145.4,32.1,23.4,3,3,91.5,0,28.0
1584,2024-05-21,Elmina,Abura Asebu Kwamankese,66.5,32.9,23.8,1,2,91.2,2,49.1
1585,2024-04-09,Elmina,Abura Asebu Kwamankese,71.6,30.4,22.6,1,4,96.1,1,41.0
1586,2023-03-25,Winneba,Cape Coast,84.2,27.8,22.4,1,3,97.8,0,36.2
1587,2023-09-08,Cape Coast South,Elmina,146.5,29.8,26.3,4,4,85.7,2,48.8
1588,2021-08-11,Mankessim,Komenda,66.0,33.4,22.9,3,3,95.4,3,64.7
1589,2024-12-05,Cape Coast South,Elmina,100.9,34.3,24.3,2,4,89.2,0,43.4
1590,2023-05-11,Komenda,Abura Asebu Kwamankese,85.1,29.3,24.2,0,3,86.9,1,42.5
1591,2021-05-17,Elmina,Elmina,45.3,31.5,24.3,0,3,95.6,0,58.6
1592,2023-11-01,Cape Coast North,Elmina,70.9,30.8,22.8,1,6,92.0,1,49.8
1593,2021-11-23,Cape Coast South,Cape Coast,53.7,32.5,24.3,1,5,94.1,0,48.4
1594,2024-03-02,Komenda,Komenda,66.3,27.1,23.6,1,4,79.3,1,59.5
1595,2023-04-20,Elmina,Mfantsiman,73.3,30.8,22.8,1,2,83.0,1,35.2
1596,2024-06-10,Cape Coast North,Elmina,41.6,30.5,23.5,1,8,83.4,0,55.5
1597,2022-07-25,Komenda,Abura Asebu Kwamankese,76.4,29.9,26.4,0,2,92.7,2,52.0
1598,2022-08-02,Cape Coast South,Abura Asebu Kwamankese,160.4,32.5,21.4,2,1,88.1,1,60.0
1599,2024-12-11,Cape Coast North,Cape Coast,112.2,31.0,24.6,0,7,90.6,2,41.2
1600,2021-03-24,Cape Coast North,Elmina,43.2,31.4,25.2,1,4,89.1,0,32.9
1601,2023-03-26,Winneba,Cape Coast,82.3,29.8,25.4,0,4,94.3,1,20.8
1602,2021-04-22,Komenda,Elmina,20.8,29.2,26.0,1,2,89.0,2,48.0
1603,2021-10-15,Cape Coast North,Abura Asebu Kwamankese,74.0,29.3,22.0,0,3,90.5,0,34.5
1604,2022-11-12,Cape Coast South,Elmina,31.4,30.1,26.7,0,4,96.7,1,31.9
1605,2024-07-12,Cape Coast North,Mfantsiman,86.0,28.1,21.8,1,4,89.3,1,36.9
1606,2022-01-30,Winneba,Cape Coast,95.4,31.3,23.0,2,3,92.2,0,19.2
1607,2024-04-01,Winneba,Cape Coast,39.3,31.9,23.5,0,4,91.0,0,28.9
1608,2022-10-14,Cape Coast North,Abura Asebu Kwamankese,42.8,31.5,22.2,0,3,96.6,0,25.5
1609,2024-03-09,Elmina,Cape Coast,26.8,30.7,23.0,2,1,87.6,0,35.4
1610,2025-07-20,Cape Coast North,Abura Asebu Kwamankese,74.9,30.3,24.2,0,4,83.5,2,30.9
1611,2025-06-22,Winneba,Abura Asebu Kwamankese,72.6,32.0,23.1,1,3,89.4,2,41.0
1612,2021-02-19,Winneba,Komenda,16.6,30.3,23.9,0,7,84.7,0,39.6
1613,2021-05-01,Cape Coast South,Cape Coast,40.2,30.8,22.4,2,5,102.3,0,59.9
1614,2022-11-22,Cape Coast South,Abura Asebu Kwamankese,70.8,32.4,23.6,0,3,90.9,1,26.9
1615,2021-06-13,Elmina,Cape Coast,110.3,31.7,25.7,2,2,90.1,3,57.7
1616,2023-03-09,Cape Coast South,Elmina,50.8,31.0,24.8,0,7,89.1,0,30.7
1617,2022-03-01,Mankessim,Ekumfi,59.7,28.0,22.8,2,1,93.8,1,26.1
1618,2025-06-22,Mankessim,Ekumfi,61.3,26.1,24.2,1,1,94.9,1,35.8
1619,2025-09-09,Cape Coast North,Ekumfi,44.0,31.8,20.9,0,1,91.0,0,50.9
1620,2025-08-23,Cape Coast North,Komenda,84.3,31.9,24.6,2,3,84.3,2,45.7
1621,2025-10-09,Mankessim,Komenda,67.4,31.9,24.7,1,2,81.6,1,24.8
1622,2024-11-16,Winneba,Ekumfi,62.9,29.5,24.9,1,2,97.2,0,47.5
1623,2021-12-25,Cape Coast North,Mfantsiman,88.1,33.6,21.4,2,5,77.1,1,30.6
1624,2022-05-05,Winneba,Elmina,32.7,32.3,21.6,0,1,90.2,1,37.8
1625,2021-11-01,Cape Coast North,Cape Coast,60.4,31.6,22.6,1,2,83.3,0,41.0
1626,2024-01-02,Cape Coast North,Komenda,76.1,31.1,23.9,4,3,86.2,0,49.3
1627,2024-05-26,Cape Coast North,Abura Asebu Kwamankese,31.4,28.5,22.6,0,2,92.0,1,48.5
1628,2023-08-17,Cape Coast North,Elmina,32.7,34.2,25.2,0,3,92.3,0,43.6
1629,2025-04-07,Cape Coast South,Cape Coast,47.9,30.6,25.8,1,2,91.9,0,53.9
1630,2022-09-19,Cape Coast South,Abura Asebu Kwamankese,196.5,26.9,22.3,0,5,73.6,0,41.9
1631,2022-11-09,Winneba,Mfantsiman,68.7,28.5,25.1,0,7,94.2,1,36.7
1632,2023-05-12,Komenda,Komenda,10.0,30.6,26.0,1,3,85.9,1,38.7
1633,2022-02-21,Cape Coast North,Abura Asebu Kwamankese,63.5,28.6,20.9,1,0,84.6,0,39.6
1634,2025-08-05,Winneba,Ekumfi,78.7,30.1,24.1,0,2,88.1,0,54.0
1635,2021-03-10,Winneba,Komenda,67.0,29.5,24.7,1,5,105.2,0,33.7
1636,2022-06-06,Cape Coast North,Abura Asebu Kwamankese,51.7,32.5,22.0,2,4,94.3,1,60.5
1637,2025-09-04,Cape Coast North,Komenda,23.1,32.7,23.2,2,6,81.9,1,49.7
1638,2024-12-03,Mankessim,Abura Asebu Kwamankese,67.2,32.4,22.0,3,7,92.3,0,51.3
1639,2022-04-13,Winneba,Ekumfi,45.6,31.1,27.0,0,2,90.9,0,34.8
1640,2023-08-06,Winneba,Elmina,53.5,34.1,26.1,0,4,87.9,1,48.7
1641,2022-08-10,Cape Coast South,Ekumfi,129.2,33.1,25.7,1,1,80.8,0,64.5
1642,2021-02-20,Cape Coast South,Abura Asebu Kwamankese,134.5,33.5,23.9,1,3,85.7,1,53.9
1643,2021-10-17,Cape Coast North,Abura Asebu Kwamankese,26.6,29.7,24.3,1,4,91.2,1,63.0
1644,2023-11-06,Mankessim,Komenda,48.1,31.3,21.3,0,4,95.6,1,44.4
1645,2021-03-09,Winneba,Abura Asebu Kwamankese,30.7,30.2,26.4,0,2,83.4,2,55.9
1646,2021-02-26,Cape Coast North,Ekumfi,31.2,32.0,25.4,0,5,84.1,0,43.5
1647,2024-04-19,Elmina,Abura Asebu Kwamankese,70.9,29.3,24.5,1,4,90.7,0,27.1
1648,2023-07-13,Mankessim,Komenda,42.0,29.9,27.4,1,4,93.5,0,53.0
1649,2021-11-26,Cape Coast North,Komenda,80.1,33.2,25.1,0,5,94.8,2,30.3
1650,2021-08-04,Mankessim,Elmina,49.1,31.5,23.0,2,4,84.9,1,29.0
1651,2021-10-31,Cape Coast North,Abura Asebu Kwamankese,103.2,30.3,24.3,0,4,80.7,2,35.7
1652,2025-10-03,Winneba,Mfantsiman,67.2,30.8,24.8,0,3,79.4,0,44.7
1653,2024-11-14,Winneba,Cape Coast,87.9,32.6,28.6,2,1,88.6,0,42.1
1654,2021-10-20,Mankessim,Ekumfi,63.8,30.4,25.4,2,6,81.8,0,51.6
1655,2021-09-23,Cape Coast South,Komenda,77.1,31.9,22.4,1,3,93.0,0,33.7
1656,2022-08-30,Komenda,Komenda,78.8,35.6,24.4,1,2,95.8,0,48.2
1657,2021-08-16,Cape Coast North,Mfantsiman,78.6,31.4,23.5,0,3,99.4,1,39.2
1658,2024-04-07,Cape Coast South,Mfantsiman,113.8,28.7,26.8,3,3,78.3,1,45.3
1659,2024-12-30,Elmina,Komenda,133.7,32.8,25.6,0,5,88.9,2,42.3
1660,2025-12-31,Cape Coast North,Abura Asebu Kwamankese,100.3,30.1,22.7,1,6,102.1,1,46.3
1661,2024-07-12,Mankessim,Abura Asebu Kwamankese,25.7,27.7,22.6,0,4,90.4,0,41.9
1662,2021-06-06,Mankessim,Ekumfi,62.9,26.1,22.8,1,3,93.6,1,51.4
1663,2021-02-10,Komenda,Cape Coast,45.7,31.5,22.6,0,2,87.1,0,46.2
1664,2025-11-01,Mankessim,Mfantsiman,42.6,33.2,21.3,0,4,84.9,0,60.8
1665,2024-10-21,Elmina,Komenda,34.6,32.0,24.7,1,1,90.1,0,25.9
1666,2025-03-17,Cape Coast North,Elmina,14.7,32.6,25.2,1,2,94.1,0,8.0
1667,2021-04-24,Winneba,Elmina,87.7,32.4,24.5,2,1,89.7,0,52.0
1668,2025-09-24,Komenda,Ekumfi,34.2,31.3,25.1,2,4,94.7,0,28.9
1669,2022-09-26,Mankessim,Ekumfi,90.4,32.4,23.8,2,3,95.5,1,46.2
1670,2024-03-09,Winneba,Cape Coast,58.1,32.4,22.5,0,9,91.0,1,33.9
1671,2022-10-25,Mankessim,Mfantsiman,94.9,31.5,23.4,1,1,81.4,2,29.3
1672,2022-10-03,Elmina,Abura Asebu Kwamankese,64.7,33.1,27.2,0,3,90.5,0,45.0
1673,2024-05-31,Cape Coast South,Abura Asebu Kwamankese,41.5,32.5,25.6,0,4,85.3,0,45.5
1674,2022-09-06,Winneba,Mfantsiman,53.3,31.8,23.3,0,2,110.0,1,36.9
1675,2023-07-10,Komenda,Ekumfi,128.5,29.1,21.2,3,0,77.4,0,64.4
1676,2024-12-16,Winneba,Ekumfi,59.0,29.0,26.9,0,1,99.5,3,28.0
1677,2023-06-10,Cape Coast South,Ekumfi,46.1,29.1,24.0,1,1,95.0,0,42.6
1678,2024-02-17,Cape Coast North,Komenda,26.6,33.0,26.2,1,3,91.7,1,51.1
1679,2025-12-01,Mankessim,Abura Asebu Kwamankese,91.9,33.2,24.1,2,2,98.2,2,55.4
1680,2024-12-21,Cape Coast South,Komenda,82.6,30.5,23.9,0,2,84.8,1,48.3
1681,2021-12-12,Elmina,Cape Coast,73.6,32.0,24.2,2,5,83.8,1,38.2
1682,2021-07-08,Cape Coast North,Elmina,40.4,30.6,24.5,0,4,87.0,0,13.6
1683,2021-02-01,Winneba,Abura Asebu Kwamankese,84.6,29.0,25.0,1,3,95.9,1,34.5
1684,2024-03-25,Winneba,Mfantsiman,98.6,31.9,23.6,0,5,87.1,0,43.7
1685,2024-03-24,Mankessim,Ekumfi,32.4,29.7,24.5,0,1,102.6,0,56.5
1686,2024-02-27,Cape Coast South,Cape Coast,33.2,28.3,25.2,1,3,93.3,0,53.7
1687,2024-07-11,Cape Coast North,Mfantsiman,134.2,31.3,23.8,0,3,95.8,2,56.1
1688,2022-12-26,Cape Coast South,Komenda,77.7,32.8,26.0,3,3,87.6,0,66.6
1689,2023-11-13,Cape Coast North,Komenda,32.8,31.2,23.3,1,2,97.7,0,44.7
1690,2023-06-08,Cape Coast South,Ekumfi,18.4,30.4,25.9,0,2,89.7,0,44.4
1691,2022-02-20,Mankessim,Mfantsiman,48.5,30.3,25.3,1,4,86.8,1,36.8
1692,2022-10-05,Komenda,Abura Asebu Kwamankese,45.9,30.4,22.7,0,4,96.0,0,32.4
