market_record_id,date,region,district,market_name,commodity,price_ghs,wholesale_price_ghs,quantity_available_kg,seller_type,mobile_money_acceptance,market_centre_type
1340,2024-03-15,Western North,Juaboso,Techiman Market,rice,12.13,9.99,522,wholesaler,no,urban
1341,2023-12-11,North East,Chereponi,Tamale Central,yam,13.1,11.94,251,wholesaler,yes,urban
1342,2022-11-21,Savannah,Sawla,Agbogbloshie,pepper,13.24,12.35,91,wholesaler,yes,urban
1343,2023-01-23,Central,Kasoa,Aboabo Market,sardine,14.92,12.93,107,wholesaler,no,rural
1344,2024-04-07,Upper East,Navrongo,Techiman Market,plantain,12.14,10.31,547,wholesaler,no,urban
1345,2022-08-28,Oti,Kadjebi,Kotokuraba,rice,21.52,18.23,469,aggregator,yes,peri-urban
1346,2024-09-02,Bono,Sunyani,Kejetia,maize,11.82,10.39,458,wholesaler,yes,peri-urban
1347,2025-01-02,Northern,Yendi,Aboabo Market,pepper,7.41,6.23,551,aggregator,yes,peri-urban
1348,2022-01-31,Savannah,Bole,Techiman Market,onion,35.16,31.67,454,aggregator,no,peri-urban
1349,2023-04-24,Bono,Berekum,Keta Market,maize,12.01,10.38,103,aggregator,yes,peri-urban
1350,2024-11-03,Ashanti,Ejisu,Tamale Central,yam,21.32,18.31,358,wholesaler,yes,peri-urban
1351,2023-12-18,Eastern,Koforidua,Kejetia,pepper,22.01,19.27,145,retailer,no,urban
1352,2025-09-01,North East,Walewale,Ho Main Market,onion,18.74,16.59,582,retailer,no,rural
1353,2022-03-09,Eastern,Koforidua,Aboabo Market,maize,12.56,10.51,37,wholesaler,yes,rural
1354,2024-10-02,Ahafo,Tano North,Tamale Central,onion,14.88,13.47,559,wholesaler,no,peri-urban
1355,2023-06-22,North East,Nalerigu,Makola,plantain,8.62,7.98,364,wholesaler,no,urban
1356,2022-10-18,Ahafo,Asutifi South,Keta Market,pepper,27.02,23.06,487,aggregator,no,peri-urban
1357,2024-09-01,Northern,Savelugu,Kotokuraba,sardine,9.99,8.41,160,retailer,yes,peri-urban
1358,2022-01-24,North East,Nalerigu,Kejetia,sardine,12.32,11.23,25,retailer,no,peri-urban
1359,2023-02-19,Eastern,Koforidua,Ho Main Market,cassava,13.94,11.74,560,retailer,no,peri-urban
1360,2024-04-30,Western,Sekondi-Takoradi,Ho Main Market,pepper,12.97,10.7,84,retailer,no,rural
1361,2024-08-19,Ashanti,Kumasi,Keta Market,plantain,10.7,9.57,75,aggregator,no,rural
1362,2023-11-12,Upper West,Wa,Tamale Central,onion,21.93,18.61,115,wholesaler,no,urban
1363,2024-11-25,Northern,Tamale,Ho Main Market,plantain,18.78,15.79,234,aggregator,no,urban
1364,2022-04-11,North East,Chereponi,Kejetia,tomato,15.07,14.13,77,wholesaler,no,peri-urban
1365,2023-06-30,Upper West,Tumu,Agbogbloshie,yam,11.71,10.01,511,wholesaler,no,rural
1366,2022-02-08,Bono East,Nkoranza,Ho Main Market,maize,19.54,18.14,424,retailer,no,peri-urban
1367,2022-07-30,Western North,Sefwi Wiawso,Makola,yam,11.44,9.63,203,retailer,yes,rural
1368,2024-01-12,Ashanti,Obuasi,Tamale Central,plantain,23.33,21.42,301,wholesaler,no,rural
1369,2023-08-15,Upper West,Tumu,Techiman Market,sardine,14.0,12.32,182,wholesaler,no,urban
1370,2024-01-20,Volta,Keta,Keta Market,rice,20.71,17.18,108,retailer,no,urban
1371,2022-06-21,Western,Tarkwa,Makola,yam,12.94,11.75,116,retailer,no,rural
1372,2024-04-17,Eastern,Koforidua,Aboabo Market,rice,13.81,12.8,107,retailer,no,urban
1373,2023-03-18,Ahafo,Tano North,Ho Main Market,palm oil,20.67,17.35,537,retailer,no,peri-urban
1374,2024-12-18,Greater Accra,Kasoa East,Kotokuraba,plantain,29.02,26.32,82,retailer,yes,rural
1375,2025-12-04,Ahafo,Goaso,Makola,maize,23.25,20.31,560,aggregator,no,rural
1376,2023-06-18,Western,Axim,Agbogbloshie,sardine,18.3,16.66,210,aggregator,no,rural
1377,2022-12-31,Upper West,Lawra,Aboabo Market,plantain,16.55,14.99,297,aggregator,yes,peri-urban
1378,2023-01-02,Eastern,Suhum,Kejetia,cassava,11.27,9.28,558,retailer,yes,rural
1379,2025-09-29,Central,Cape Coast,Aboabo Market,yam,14.93,12.56,104,wholesaler,yes,urban
1380,2022-10-23,Upper East,Bolgatanga,Agbogbloshie,plantain,9.78,8.57,354,wholesaler,no,peri-urban
1381,2025-09-26,Western North,Juaboso,Takoradi Market,maize,15.36,14.32,460,retailer,no,rural
1382,2023-08-29,Oti,Dambai,Keta Market,tomato,15.71,13.53,191,aggregator,no,peri-urban
1383,2024-01-26,Volta,Ho,Takoradi Market,cassava,6.78,6.07,358,wholesaler,no,peri-urban
1384,2023-06-07,Bono,Wenchi,Takoradi Market,pepper,13.65,11.21,248,retailer,no,urban
1385,2022-09-22,Eastern,Nsawam,Kotokuraba,plantain,15.57,14.1,198,aggregator,no,urban
1386,2024-11-27,Bono East,Kintampo,Ho Main Market,rice,13.07,11.66,266,aggregator,yes,urban
1387,2025-02-28,Volta,Kpando,Kotokuraba,tomato,15.26,13.82,336,aggregator,no,rural
1388,2023-01-17,Upper East,Navrongo,Aboabo Market,pepper,8.42,7.82,305,aggregator,no,rural
1389,2025-06-02,Eastern,Akim Oda,Techiman Market,plantain,10.26,8.59,95,aggregator,yes,urban
1390,2025-03-12,Bono East,Nkoranza,Aboabo Market,cassava,19.34,16.47,471,aggregator,no,urban
1391,2023-03-07,Western,Axim,Keta Market,sardine,13.47,12.65,223,aggregator,yes,rural
1392,2023-01-24,Ahafo,Asunafo North,Ho Main Market,yam,15.16,12.72,443,aggregator,yes,urban
1393,2022-02-23,Central,Cape Coast,Tamale Central,cassava,11.12,10.08,212,aggregator,yes,peri-urban
1394,2022-01-24,North East,Chereponi,Techiman Market,pepper,13.56,12.3,312,aggregator,yes,peri-urban
1395,2023-01-30,Eastern,Nsawam,Ho Main Market,onion,6.02,5.43,432,retailer,no,peri-urban
1396,2023-09-25,Oti,Kadjebi,Tamale Central,palm oil,18.1,15.34,458,wholesaler,no,rural
1397,2022-04-29,Northern,Savelugu,Takoradi Market,tomato,25.35,21.44,320,retailer,no,urban
1398,2024-09-09,Bono East,Kintampo,Kejetia,rice,9.27,8.34,279,wholesaler,no,peri-urban
1399,2025-04-23,Oti,Dambai,Ho Main Market,cassava,9.69,8.16,211,retailer,no,rural
1400,2022-07-11,Northern,Tamale,Tamale Central,cassava,15.71,14.13,290,wholesaler,no,urban
1401,2023-05-02,North East,Nalerigu,Agbogbloshie,palm oil,22.55,19.82,451,wholesaler,yes,urban
1402,2023-09-25,Bono,Sunyani,Techiman Market,sardine,13.45,11.65,236,wholesaler,yes,peri-urban
1403,2023-12-22,Volta,Hohoe,Kotokuraba,tomato,8.76,7.5,110,retailer,yes,urban
1404,2023-01-19,Eastern,Nsawam,Ho Main Market,maize,12.52,11.69,217,wholesaler,yes,urban
1405,2024-03-22,Bono East,Techiman,Techiman Market,rice,9.39,8.27,418,aggregator,yes,peri-urban
1406,2022-12-12,Ahafo,Goaso,Keta Market,pepper,10.65,9.45,58,wholesaler,no,peri-urban
1407,2023-04-18,Western North,Sefwi Wiawso,Kejetia,onion,12.1,11.3,490,retailer,no,urban
1408,2023-11-07,Northern,Savelugu,Makola,tomato,9.73,8.74,98,retailer,yes,rural
1409,2022-01-03,Bono East,Kintampo,Agbogbloshie,cassava,10.25,9.58,113,aggregator,yes,rural
1410,2024-12-09,Savannah,Salaga,Keta Market,tomato,13.82,11.51,62,wholesaler,no,peri-urban
1411,2024-07-13,Volta,Kpando,Kotokuraba,tomato,14.52,13.38,151,retailer,no,urban
1412,2024-05-25,Central,Mfantsiman,Tamale Central,plantain,8.18,7.04,96,wholesaler,no,peri-urban
1413,2024-09-10,Bono,Wenchi,Keta Market,palm oil,15.47,14.19,251,aggregator,no,rural
1414,2025-05-19,Bono East,Techiman,Ho Main Market,plantain,11.78,10.87,58,aggregator,no,rural
1415,2024-08-30,Upper West,Wa,Agbogbloshie,pepper,17.32,14.77,585,retailer,yes,urban
1416,2025-07-30,Northern,Yendi,Techiman Market,sardine,17.69,15.37,170,wholesaler,yes,peri-urban
1417,2023-01-14,Western,Sekondi-Takoradi,Ho Main Market,tomato,11.13,10.1,438,aggregator,yes,peri-urban
1418,2025-09-11,Western North,Juaboso,Agbogbloshie,maize,16.69,13.88,205,aggregator,no,rural
1419,2025-08-14,Greater Accra,Madina,Tamale Central,onion,10.04,9.14,337,retailer,yes,peri-urban
1420,2022-05-18,North East,Bunkpurugu,Takoradi Market,yam,21.4,17.83,483,aggregator,yes,peri-urban
1421,2022-05-05,Bono,Wenchi,Takoradi Market,plantain,10.18,9.46,451,retailer,yes,peri-urban
1422,2024-07-22,Western,Sekondi-Takoradi,Makola,pepper,15.23,12.99,154,aggregator,no,urban
1423,2025-11-16,Bono,Sunyani,Kotokuraba,pepper,12.61,11.21,522,aggregator,no,rural
1424,2025-11-26,Western,Sekondi-Takoradi,Aboabo Market,tomato,9.43,7.87,288,retailer,no,peri-urban
1425,2023-04-25,Western North,Sefwi Wiawso,Kejetia,sardine,18.45,15.73,456,retailer,no,urban
1426,2025-11-25,Volta,Keta,Keta Market,cassava,10.86,9.43,517,wholesaler,yes,peri-urban
1427,2023-07-24,Greater Accra,Tema,Tamale Central,maize,7.43,6.53,570,aggregator,yes,peri-urban
1428,2025-10-17,North East,Bunkpurugu,Takoradi Market,tomato,4.91,4.03,359,wholesaler,no,rural
1429,2022-03-07,Volta,Kpando,Tamale Central,yam,9.91,9.18,261,wholesaler,no,urban
1430,2025-12-22,Central,Komenda,Techiman Market,plantain,21.79,17.89,240,retailer,no,peri-urban
1431,2024-05-01,Ahafo,Tano North,Techiman Market,rice,20.91,19.09,380,aggregator,yes,rural
1432,2023-03-08,Bono,Sunyani,Tamale Central,sardine,10.47,9.18,209,retailer,no,urban
1433,2025-02-02,Central,Mfantsiman,Tamale Central,yam,11.81,10.43,432,aggregator,yes,peri-urban
1434,2025-01-17,Bono,Dormaa,Kotokuraba,yam,11.44,9.67,348,retailer,no,rural
1435,2023-08-24,Western,Tarkwa,Kotokuraba,tomato,8.44,7.54,241,aggregator,no,peri-urban
1436,2024-05-05,Volta,Ho,Tamale Central,rice,9.66,8.54,111,wholesaler,no,peri-urban
1437,2022-01-06,Ahafo,Asutifi South,Techiman Market,tomato,18.98,15.94,459,aggregator,yes,urban
1438,2022-06-07,Greater Accra,Kasoa East,Kotokuraba,rice,16.06,13.63,125,aggregator,no,rural
1439,2025-11-03,Ahafo,Asutifi South,Kejetia,pepper,14.81,12.26,264,retailer,yes,urban
1440,2022-11-26,Oti,Nkwanta South,Keta Market,maize,8.44,6.99,324,aggregator,yes,peri-urban
1441,2025-01-31,Upper West,Tumu,Takoradi Market,sardine,13.95,11.46,574,aggregator,no,rural
1442,2022-08-11,Eastern,Suhum,Kotokuraba,pepper,6.01,5.09,116,aggregator,yes,peri-urban
1443,2023-02-06,Eastern,Suhum,Kotokuraba,sardine,18.08,16.3,496,aggregator,no,peri-urban
1444,2023-06-29,Volta,Keta,Makola,plantain,14.74,12.65,285,wholesaler,no,peri-urban
1445,2023-05-24,Greater Accra,Accra,Agbogbloshie,cassava,8.41,7.24,594,retailer,no,rural
1446,2022-07-03,Upper East,Navrongo,Keta Market,maize,23.71,19.82,122,aggregator,no,peri-urban
1447,2024-07-03,Savannah,Damongo,Aboabo Market,sardine,7.18,6.38,273,retailer,yes,rural
1448,2025-01-15,Ahafo,Asunafo North,Makola,cassava,16.21,13.96,474,wholesaler,yes,peri-urban
1449,2023-08-04,Savannah,Damongo,Takoradi Market,cassava,16.35,14.73,532,wholesaler,no,urban
1450,2025-11-04,Bono,Wenchi,Aboabo Market,cassava,8.72,7.93,512,aggregator,no,rural
1451,2023-06-22,Upper East,Paga,Takoradi Market,tomato,13.29,11.83,280,retailer,yes,peri-urban
1452,2025-12-07,Northern,Tolon,Ho Main Market,cassava,7.59,6.48,54,retailer,yes,urban
1453,2023-06-02,Ashanti,Ejisu,Kotokuraba,tomato,4.97,4.38,400,retailer,yes,rural
1454,2024-02-07,Volta,Hohoe,Takoradi Market,pepper,9.26,7.87,416,wholesaler,yes,urban
1455,2022-10-22,Central,Mfantsiman,Techiman Market,rice,10.85,10.07,46,wholesaler,no,peri-urban
1456,2024-10-11,Bono,Sunyani,Ho Main Market,palm oil,16.87,15.38,325,aggregator,yes,urban
1457,2022-09-17,Upper East,Navrongo,Agbogbloshie,tomato,13.79,12.12,184,retailer,yes,peri-urban
1458,2025-11-08,Upper East,Paga,Makola,tomato,13.91,13.02,277,retailer,no,peri-urban
1459,2024-04-05,Upper West,Tumu,Keta Market,tomato,9.44,8.36,121,wholesaler,no,rural
1460,2025-08-20,Central,Cape Coast,Ho Main Market,maize,11.18,9.61,474,aggregator,yes,peri-urban
1461,2022-11-12,Greater Accra,Kasoa East,Tamale Central,yam,9.72,8.08,212,aggregator,no,peri-urban
1462,2024-01-16,Western North,Bodi,Tamale Central,yam,8.77,7.76,318,aggregator,yes,rural
1463,2023-12-20,Ahafo,Goaso,Aboabo Market,maize,10.94,10.1,40,wholesaler,no,rural
1464,2025-01-05,Bono,Sunyani,Keta Market,maize,13.82,12.77,64,retailer,yes,peri-urban
1465,2023-11-11,Savannah,Sawla,Makola,yam,11.02,9.84,499,aggregator,no,peri-urban
1466,2024-05-03,Upper West,Jirapa,Kejetia,yam,12.02,10.42,515,aggregator,yes,rural
1467,2025-11-03,Western North,Sefwi Wiawso,Tamale Central,cassava,17.17,15.42,242,retailer,no,rural
1468,2023-04-06,Eastern,Nsawam,Keta Market,onion,11.3,10.3,318,aggregator,yes,urban
1469,2024-12-15,Greater Accra,Madina,Aboabo Market,sardine,8.44,7.34,500,wholesaler,no,urban
1470,2024-03-17,Oti,Dambai,Ho Main Market,yam,16.4,14.39,43,aggregator,no,urban
1471,2025-01-09,Bono,Wenchi,Kotokuraba,maize,14.78,13.33,357,retailer,no,rural
1472,2025-04-14,Bono East,Kintampo,Takoradi Market,onion,15.11,13.98,103,wholesaler,no,rural
1473,2024-03-03,Eastern,Suhum,Keta Market,maize,16.76,15.33,79,aggregator,no,rural
1474,2024-07-18,Central,Mfantsiman,Ho Main Market,onion,15.8,13.0,307,retailer,yes,urban
1475,2025-11-07,Savannah,Salaga,Takoradi Market,tomato,13.6,11.35,536,retailer,no,peri-urban
1476,2022-05-29,Northern,Yendi,Keta Market,plantain,31.09,28.68,173,retailer,no,peri-urban
1477,2024-02-07,Upper West,Wa,Kejetia,onion,8.59,7.9,300,retailer,yes,peri-urban
1478,2025-07-28,Upper East,Bolgatanga,Makola,rice,10.97,9.51,453,aggregator,yes,rural
1479,2022-12-11,Ahafo,Asunafo North,Makola,pepper,18.89,16.81,361,aggregator,no,peri-urban
1480,2025-12-03,Western,Shama,Keta Market,rice,14.15,13.14,105,wholesaler,no,peri-urban
1481,2024-08-31,Upper West,Tumu,Makola,tomato,17.55,16.31,210,wholesaler,no,rural
1482,2024-07-10,Central,Kasoa,Ho Main Market,palm oil,14.29,13.06,271,retailer,yes,rural
1483,2022-01-30,Savannah,Damongo,Kejetia,palm oil,21.78,18.41,87,retailer,no,rural
1484,2023-12-31,Ahafo,Asutifi South,Makola,rice,9.46,8.59,165,wholesaler,yes,rural
1485,2025-12-16,North East,Bunkpurugu,Kotokuraba,palm oil,21.54,17.92,573,aggregator,yes,rural
1486,2024-09-08,Greater Accra,Tema,Keta Market,onion,20.28,18.81,593,aggregator,yes,urban
1487,2022-08-19,Western North,Juaboso,Kejetia,rice,8.81,7.38,274,aggregator,no,rural
1488,2025-10-14,Central,Mfantsiman,Kotokuraba,maize,16.79,15.1,150,retailer,no,peri-urban
1489,2025-03-31,Eastern,Koforidua,Kejetia,tomato,13.26,11.84,396,wholesaler,no,peri-urban
1490,2023-12-30,Western North,Bibiani,Keta Market,palm oil,10.89,9.95,551,wholesaler,no,urban
1491,2025-06-05,Bono East,Nkoranza,Tamale Central,maize,6.95,6.16,218,wholesaler,yes,rural
1492,2025-05-29,Northern,Tolon,Kejetia,sardine,9.45,7.82,240,aggregator,no,peri-urban
1493,2024-01-16,Volta,Keta,Ho Main Market,tomato,17.25,15.61,429,wholesaler,yes,peri-urban
1494,2025-01-01,Bono,Sunyani,Aboabo Market,tomato,17.9,15.5,190,wholesaler,no,rural
1495,2023-02-03,Ashanti,Mampong,Techiman Market,yam,12.51,10.74,164,aggregator,yes,urban
1496,2022-04-05,Greater Accra,Kasoa East,Ho Main Market,rice,17.92,16.83,507,retailer,no,rural
1497,2023-04-20,Upper West,Tumu,Techiman Market,tomato,18.74,16.69,373,retailer,no,rural
1498,2025-01-23,Ashanti,Kumasi,Agbogbloshie,cassava,14.21,12.86,200,aggregator,yes,rural
1499,2024-02-14,Upper West,Tumu,Makola,onion,10.46,9.24,180,wholesaler,no,rural
1500,2025-02-21,Western North,Bodi,Takoradi Market,plantain,15.71,14.33,483,retailer,no,rural
1501,2024-03-10,Eastern,Akim Oda,Tamale Central,sardine,15.97,14.54,79,retailer,yes,urban
1502,2024-08-01,Savannah,Damongo,Techiman Market,tomato,17.05,15.33,234,retailer,yes,peri-urban
1503,2024-10-19,North East,Chereponi,Keta Market,plantain,18.23,17.13,599,aggregator,yes,rural
1504,2023-09-13,Bono,Sunyani,Tamale Central,pepper,8.36,7.32,211,retailer,yes,peri-urban
1505,2024-05-09,Western North,Sefwi Wiawso,Ho Main Market,yam,11.26,10.19,507,wholesaler,no,peri-urban
1506,2024-08-21,Bono,Wenchi,Kotokuraba,cassava,6.93,6.35,244,aggregator,no,rural
1507,2024-12-07,Bono,Wenchi,Tamale Central,palm oil,17.49,15.13,411,aggregator,yes,peri-urban
1508,2024-03-23,Ahafo,Goaso,Tamale Central,pepper,12.5,10.94,180,retailer,no,rural
1509,2022-04-05,Western North,Sefwi Wiawso,Agbogbloshie,onion,15.65,14.65,474,wholesaler,no,rural
1510,2022-02-02,Northern,Tamale,Takoradi Market,cassava,8.03,6.62,130,aggregator,yes,rural
1511,2025-02-15,Central,Mfantsiman,Agbogbloshie,sardine,21.98,18.91,78,retailer,yes,urban
1512,2025-06-28,Northern,Yendi,Tamale Central,plantain,8.86,7.78,564,wholesaler,no,rural
1513,2025-08-19,Central,Komenda,Agbogbloshie,yam,17.66,14.48,572,wholesaler,no,rural
1514,2022-05-02,Greater Accra,Madina,Takoradi Market,tomato,14.03,13.02,48,aggregator,yes,peri-urban
1515,2022-08-06,Ahafo,Tano North,Makola,sardine,12.6,10.76,204,retailer,yes,urban
1516,2024-12-12,Northern,Tamale,Kotokuraba,pepper,12.25,10.42,243,wholesaler,yes,peri-urban
1517,2025-02-23,Ahafo,Asunafo North,Ho Main Market,rice,10.77,9.89,376,aggregator,no,peri-urban
1518,2025-03-28,Western,Shama,Aboabo Market,sardine,21.19,18.08,511,aggregator,yes,rural
1519,2024-03-05,Bono East,Atebubu,Tamale Central,plantain,13.52,12.15,597,aggregator,yes,urban
1520,2022-06-25,Greater Accra,Kasoa East,Tamale Central,plantain,8.63,7.93,133,aggregator,no,urban
1521,2022-10-19,Savannah,Sawla,Aboabo Market,sardine,11.77,10.77,397,aggregator,yes,rural
1522,2025-03-28,Western,Shama,Takoradi Market,plantain,14.08,12.87,304,wholesaler,yes,urban
1523,2023-05-06,Upper East,Bolgatanga,Aboabo Market,sardine,18.43,15.31,116,aggregator,yes,rural
1524,2024-01-31,Northern,Tamale,Aboabo Market,maize,10.9,9.04,143,retailer,no,urban
1525,2025-10-12,Ahafo,Asunafo North,Makola,palm oil,11.15,9.55,175,retailer,no,urban
1526,2023-09-26,Upper East,Bolgatanga,Kotokuraba,palm oil,13.57,11.19,129,wholesaler,yes,rural
1527,2025-06-14,Western North,Juaboso,Tamale Central,pepper,18.28,16.09,72,aggregator,no,urban
1528,2025-12-22,Volta,Kpando,Aboabo Market,onion,8.34,7.23,193,aggregator,yes,urban
1529,2022-05-05,Upper West,Jirapa,Kejetia,pepper,16.07,14.25,333,wholesaler,no,urban
1530,2025-08-31,Savannah,Sawla,Kotokuraba,plantain,11.45,9.8,409,aggregator,no,peri-urban
1531,2025-07-26,Western,Sekondi-Takoradi,Kotokuraba,tomato,12.02,10.56,64,aggregator,yes,rural
1532,2023-08-27,Upper West,Wa,Kejetia,sardine,27.13,23.34,136,retailer,yes,peri-urban
1533,2024-07-26,Western North,Bibiani,Makola,cassava,12.57,10.6,141,aggregator,no,urban
1534,2025-02-02,Eastern,Suhum,Techiman Market,rice,17.53,15.74,501,wholesaler,no,urban
1535,2024-12-01,Savannah,Bole,Agbogbloshie,pepper,17.32,15.6,189,retailer,no,peri-urban
1536,2025-11-21,Oti,Kadjebi,Kotokuraba,rice,8.91,8.19,419,wholesaler,no,urban
1537,2023-05-06,Savannah,Damongo,Takoradi Market,yam,7.06,6.53,519,wholesaler,yes,urban
1538,2023-07-19,Western,Axim,Keta Market,rice,17.95,16.24,93,aggregator,no,rural
1539,2022-06-17,Central,Kasoa,Takoradi Market,cassava,9.21,8.31,168,aggregator,yes,urban
1540,2024-01-29,Bono,Berekum,Tamale Central,palm oil,7.52,6.22,556,retailer,yes,rural
1541,2025-04-12,Oti,Dambai,Ho Main Market,maize,19.28,16.06,80,wholesaler,no,rural
1542,2025-10-27,Ashanti,Mampong,Kotokuraba,plantain,9.42,8.64,73,wholesaler,no,peri-urban
1543,2025-03-19,Ahafo,Asunafo North,Aboabo Market,pepper,10.27,8.71,242,aggregator,no,peri-urban
1544,2022-09-06,Western,Shama,Agbogbloshie,palm oil,26.87,23.18,492,wholesaler,yes,urban
1545,2022-06-29,Ashanti,Ejisu,Techiman Market,yam,7.53,6.31,335,wholesaler,yes,peri-urban
1546,2025-02-17,Upper East,Bawku,Keta Market,plantain,8.67,7.31,189,wholesaler,no,rural
1547,2022-01-28,Upper West,Wa,Keta Market,tomato,11.46,10.46,51,wholesaler,no,peri-urban
1548,2022-04-27,Bono East,Nkoranza,Agbogbloshie,palm oil,12.38,10.54,72,wholesaler,no,rural
1549,2023-12-04,Eastern,Koforidua,Takoradi Market,plantain,9.85,8.61,158,retailer,yes,peri-urban
1550,2023-10-19,Upper East,Bolgatanga,Techiman Market,palm oil,8.98,7.53,393,wholesaler,yes,urban
1551,2024-04-11,Central,Komenda,Keta Market,onion,22.84,20.59,66,wholesaler,no,peri-urban
1552,2022-09-19,Western North,Bodi,Kotokuraba,tomato,14.76,13.39,109,retailer,yes,urban
1553,2023-09-18,Volta,Keta,Agbogbloshie,onion,16.52,14.26,55,aggregator,yes,peri-urban
1554,2024-02-24,Bono East,Nkoranza,Makola,cassava,12.83,11.73,244,aggregator,yes,rural
1555,2024-11-27,North East,Nalerigu,Tamale Central,tomato,14.9,12.65,573,retailer,yes,peri-urban
1556,2022-07-16,Upper East,Bolgatanga,Kotokuraba,cassava,18.66,16.85,288,retailer,no,peri-urban
1557,2025-12-31,Greater Accra,Kasoa East,Makola,cassava,9.5,8.62,205,aggregator,no,rural
1558,2023-11-15,Volta,Hohoe,Keta Market,yam,14.77,13.83,390,wholesaler,no,rural
1559,2024-05-23,Bono East,Kintampo,Takoradi Market,plantain,17.18,14.57,254,wholesaler,yes,peri-urban
1560,2025-12-04,Oti,Jasikan,Kotokuraba,rice,23.12,19.22,141,retailer,no,rural
1561,2022-11-29,Western North,Bibiani,Aboabo Market,rice,26.62,22.67,443,wholesaler,no,rural
1562,2023-12-21,Upper West,Wa,Makola,onion,13.8,11.52,408,retailer,yes,peri-urban
1563,2025-03-27,Upper West,Tumu,Aboabo Market,sardine,20.06,16.86,136,aggregator,yes,urban
1564,2025-03-29,Central,Mfantsiman,Techiman Market,rice,5.29,4.55,485,wholesaler,yes,peri-urban
1565,2025-09-19,Upper East,Paga,Ho Main Market,rice,23.18,20.16,448,aggregator,no,peri-urban
1566,2025-10-31,Oti,Kadjebi,Agbogbloshie,tomato,10.44,9.69,461,wholesaler,no,urban
1567,2022-03-20,Central,Kasoa,Tamale Central,palm oil,12.37,10.43,58,wholesaler,yes,peri-urban
1568,2022-07-16,Bono,Dormaa,Ho Main Market,onion,15.71,14.71,181,wholesaler,no,peri-urban
1569,2025-02-17,Upper West,Tumu,Tamale Central,onion,12.76,11.7,545,retailer,no,rural
1570,2022-08-14,Northern,Savelugu,Agbogbloshie,yam,14.42,13.35,185,aggregator,yes,peri-urban
1571,2023-08-18,Savannah,Sawla,Makola,cassava,23.47,21.86,464,retailer,yes,urban
1572,2025-12-04,Central,Komenda,Agbogbloshie,cassava,11.77,10.72,462,retailer,no,urban
1573,2024-07-01,Upper East,Navrongo,Kotokuraba,maize,9.2,8.41,350,aggregator,no,rural
1574,2024-01-05,Western North,Bibiani,Agbogbloshie,yam,25.4,22.16,354,aggregator,yes,peri-urban
1575,2025-09-24,Upper West,Tumu,Agbogbloshie,pepper,16.19,14.27,131,retailer,yes,peri-urban
1576,2024-07-07,Oti,Nkwanta South,Techiman Market,pepper,26.38,24.58,158,retailer,yes,peri-urban
1577,2023-06-21,Ashanti,Obuasi,Kejetia,pepper,18.22,15.77,185,retailer,yes,peri-urban
1578,2022-08-08,Upper West,Lawra,Kotokuraba,plantain,8.47,6.99,433,aggregator,no,urban
1579,2022-10-20,Western,Tarkwa,Takoradi Market,palm oil,16.88,15.39,188,retailer,no,urban
1580,2025-05-12,Bono East,Kintampo,Takoradi Market,yam,9.54,8.48,143,aggregator,no,rural
1581,2022-07-21,Upper East,Bawku,Takoradi Market,plantain,13.5,12.39,569,retailer,no,peri-urban
1582,2022-02-01,Bono East,Atebubu,Techiman Market,cassava,13.11,10.87,117,aggregator,no,urban
1583,2025-01-17,Central,Kasoa,Takoradi Market,cassava,7.64,6.83,79,retailer,yes,peri-urban
1584,2025-05-10,North East,Walewale,Keta Market,cassava,10.13,8.61,38,wholesaler,yes,urban
1585,2025-08-09,Central,Mfantsiman,Agbogbloshie,cassava,29.13,27.04,143,wholesaler,yes,urban
1586,2023-12-17,Ahafo,Goaso,Agbogbloshie,yam,14.64,12.2,245,aggregator,yes,rural
1587,2024-01-23,Ashanti,Obuasi,Tamale Central,yam,12.66,11.66,343,aggregator,no,peri-urban
1588,2024-10-13,Western,Shama,Techiman Market,plantain,25.39,21.09,36,wholesaler,no,rural
1589,2022-04-25,Bono,Wenchi,Ho Main Market,sardine,11.72,9.65,99,aggregator,yes,rural
1590,2023-12-23,Bono,Dormaa,Kejetia,pepper,13.04,11.06,475,aggregator,no,rural
1591,2025-05-30,Western North,Bodi,Takoradi Market,palm oil,19.04,16.37,560,wholesaler,yes,rural
1592,2022-07-01,Oti,Dambai,Agbogbloshie,yam,11.7,10.47,397,retailer,no,rural
1593,2024-02-10,Eastern,Koforidua,Takoradi Market,sardine,10.37,8.67,210,aggregator,no,rural
1594,2023-04-14,Northern,Tamale,Kotokuraba,plantain,6.12,5.34,510,aggregator,no,rural
1595,2023-03-02,Oti,Kadjebi,Agbogbloshie,palm oil,9.7,8.19,424,retailer,no,peri-urban
1596,2024-04-13,Ahafo,Asunafo North,Kotokuraba,cassava,9.67,8.92,291,retailer,no,rural
1597,2024-12-19,Eastern,Koforidua,Techiman Market,yam,14.23,11.75,449,aggregator,no,peri-urban
1598,2023-04-30,Northern,Tamale,Ho Main Market,cassava,10.87,9.38,539,aggregator,no,peri-urban
1599,2022-01-11,Bono East,Kintampo,Ho Main Market,pepper,28.65,25.66,403,retailer,yes,urban
1600,2025-11-09,Oti,Nkwanta South,Takoradi Market,rice,9.3,8.65,211,aggregator,yes,rural
1601,2025-12-04,Bono,Berekum,Tamale Central,plantain,21.98,20.31,454,retailer,no,peri-urban
